CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
287433137,05/25/2024,01:30:00,05/25/2024,01:38:00,9,05/25/2024,115,PROSTITUTION & RELATED OFFENSES,585.0,"PROSTITUTION 3,PROMOTING BUSIN",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),,987755,204106,45-64,ASIAN / PACIFIC ISLANDER,F,,40.7269,-73.987351,"(40.7269, -73.987351)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
194158339,12/01/2018,00:01:00,12/31/2018,23:59:00,9,03/01/2019,115,PROSTITUTION & RELATED OFFENSES,585.0,"PROSTITUTION 3,PROMOTING BUSIN",COMPLETED,FELONY,MANHATTAN,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0,(null),(null),(null),988112,206263,25-44,ASIAN / PACIFIC ISLANDER,F,,40.732821,-73.986063,"(40.732821, -73.986063)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,F
51706401,09/05/2008,00:05:00,09/05/2008,00:15:00,9,09/05/2008,356,PROSTITUTION & RELATED OFFENSES,565.0,"PROSTITUTION, PATRONIZING 4, 3",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987049,205072,(null),(null),(null),,40.72955146,-73.98990106,"(40.72955146, -73.98990106)",PATROL BORO MAN SOUTH,(null),(null),UNKNOWN,E
36294013,11/29/2007,22:43:00,11/29/2007,22:45:00,9,11/30/2007,356,PROSTITUTION & RELATED OFFENSES,565.0,"PROSTITUTION, PATRONIZING 4, 3",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987049,205072,(null),(null),(null),,40.72955146,-73.98990106,"(40.72955146, -73.98990106)",PATROL BORO MAN SOUTH,(null),(null),UNKNOWN,E
35661853,11/10/2007,22:55:00,11/10/2007,23:10:00,9,11/11/2007,356,PROSTITUTION & RELATED OFFENSES,565.0,"PROSTITUTION, PATRONIZING 4, 3",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987049,205072,(null),(null),(null),,40.72955146,-73.98990106,"(40.72955146, -73.98990106)",PATROL BORO MAN SOUTH,(null),(null),UNKNOWN,E
26558009,01/27/2007,21:25:00,01/27/2007,21:32:00,9,01/28/2007,356,PROSTITUTION & RELATED OFFENSES,565.0,"PROSTITUTION, PATRONIZING 4, 3",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987049,205072,(null),(null),(null),,40.72955146,-73.98990106,"(40.72955146, -73.98990106)",PATROL BORO MAN SOUTH,(null),(null),UNKNOWN,E
10254319,01/30/2006,08:30:00,,(null),9,01/30/2006,356,PROSTITUTION & RELATED OFFENSES,605.0,LOITERING TO PROMOTE PROSTITUT,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987353,204899,(null),(null),(null),,40.729077,-73.988801,"(40.729077, -73.988801)",PATROL BORO MAN SOUTH,(null),(null),UNKNOWN,E
