CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
283581192,01/12/2024,20:00:00,02/20/2024,18:02:00,9,03/11/2024,357,FORTUNE TELLING,468.0,FORTUNE TELLING,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,(null),(null),,988484,205422,25-44,WHITE,F,,40.730513,-73.984722,"(40.730513, -73.984722)",PATROL BORO MAN SOUTH,(null),25-44,BLACK,F
283136549,02/28/2024,18:00:00,02/28/2024,18:30:00,9,03/03/2024,357,FORTUNE TELLING,468.0,FORTUNE TELLING,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,(null),(null),,988484,205422,25-44,WHITE HISPANIC,F,,40.730513,-73.984722,"(40.730513, -73.984722)",PATROL BORO MAN SOUTH,(null),18-24,WHITE HISPANIC,F
272458598,08/02/2023,19:30:00,08/02/2023,20:00:00,9,08/05/2023,357,FORTUNE TELLING,468.0,FORTUNE TELLING,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),988753,205909,25-44,WHITE,F,,40.73185,-73.983751,"(40.73185, -73.983751)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
