CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
268469350,05/18/2023,14:29:00,,(null),9,05/18/2023,250,CANNABIS RELATED OFFENSES,578.0,"CANNABIS POSSESSION, 3",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,NEW YORK CITY SHERIFF OFFICE,87,(null),(null),(null),988235,204970,18-24,BLACK,U,,40.729273,-73.98562,"(40.729273, -73.98562)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
263334371,02/09/2023,16:30:00,02/09/2023,17:21:00,9,02/09/2023,250,CANNABIS RELATED OFFENSES,580.0,CANNABIS SALE,COMPLETED,VIOLATION,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),986175,205173,(null),(null),(null),,40.729829,-73.993051,"(40.729829, -73.993051)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
263175327,02/07/2023,12:00:00,,(null),9,02/07/2023,250,CANNABIS RELATED OFFENSES,579.0,"CANNABIS POSSESSION, 2&1",COMPLETED,FELONY,MANHATTAN,INSIDE,VARIETY STORE,NEW YORK CITY SHERIFF OFFICE,87,(null),(null),(null),988631,204189,18-24,ASIAN / PACIFIC ISLANDER,M,,40.727129,-73.984192,"(40.727129, -73.984192)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
263170256,02/07/2023,12:05:00,02/07/2023,14:03:00,9,02/07/2023,250,CANNABIS RELATED OFFENSES,579.0,"CANNABIS POSSESSION, 2&1",COMPLETED,FELONY,MANHATTAN,INSIDE,GROCERY/BODEGA,NEW YORK CITY SHERIFF OFFICE,87,(null),(null),(null),986175,205173,(null),(null),(null),,40.729829,-73.993051,"(40.729829, -73.993051)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
260293325,12/20/2022,15:56:00,12/20/2022,15:57:00,9,12/20/2022,250,CANNABIS RELATED OFFENSES,581.0,"CANNABIS SALE, 3",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CANDY STORE,N.Y. POLICE DEPT,0,(null),(null),(null),988386,204464,25-44,WHITE HISPANIC,F,,40.727885,-73.985076,"(40.727885, -73.985076)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
